id,code,name
2129,HIR,"Honiara, Solomon Islands: Honiara International"
2130,HIS,"Hayman Island, Australia: Hayman Island Airport"
2131,HJR,"Khajuraho, India: Khajuraho Airport"
2132,HKA,"Blytheville, AR: Blytheville Municipal"
2133,HKB,"Healy, AK: Healy River"
2134,HKD,"Hakodate, Japan: Hakodate Airport"
2135,HKG,"Hong Kong, Hong Kong: Hong Kong International"
2136,HKK,"Hokitika, New Zealand: Hokitika Airport"
2137,HKN,"Hoskins, Papua New Guinea: Hoskins Airport"
2138,HKP,"Kaanapali, HI: Kaanapali Airport"
2139,HKS,"Jackson, MS: Hawkins Field"
2140,HKT,"Phuket, Thailand: Phuket International"
2141,HKY,"Hickory, NC: Hickory Regional"
2142,HLA,"Lanseria, South Africa: Lanseria Airport"
2143,HLD,"Hailar, China: Hailar Airport"
2144,HLF,"Hultsfred, Sweden: Hultsfred Airport"
2145,HLG,"Wheeling, WV: Wheeling Ohio County"
2146,HLI,"Hollister, CA: Hollister Municipal"
2147,HLM,"Holland, MI: Park Township"
2148,HLN,"Helena, MT: Helena Regional"
2149,HLO,"Holbrook, AZ: Holbrook Municipal"
2150,HLP,"Jakarta, Indonesia: Halim Perdanakusuma International"
2151,HLT,"Hamilton, Australia: Hamilton Airport"
2152,HLZ,"Hamilton, New Zealand: Hamilton Airport"
2153,HMA,"Khanty-Mansiysk, Russia: Khanty-Mansiysk Airport"
2154,HME,"Hassi Messaoud, Algeria: Oued Irara Krim Belkacem"
2155,HMN,"Alamogordo, NM: Holloman AFB"
2156,HMO,"Hermosillo, Mexico: General Ignacio P. Garcia International"
2157,HMS,"Homeshore, AK: Homeshore Airport"
2158,HMT,"Hemet, CA: Hemet-Ryan"
2159,HNA,"Hanamaki, Japan: Hanamaki Airport"
2160,HNC,"Hatteras, NC: Billy Mitchell"
2161,HND,"Tokyo, Japan: Tokyo International"
2162,HNG,"Hienghene, New Caledonia: Hienghene/Henri Martinet"
2163,HNH,"Hoonah, AK: Hoonah Airport"
2164,HNL,"Honolulu, HI: Honolulu International"
2165,HNM,"Hana, HI: Hana Airport"
2166,HNS,"Haines, AK: Haines Airport"
2167,HOB,"Hobbs, NM: Lea County Regional"
2168,HOD,"Hodeidah, Yemen: Hodeidah International"
2169,HOF,"Hofuf, Saudi Arabia: Al Ahsa"
2170,HOG,"Holguin, Cuba: Frank Pais International"
2171,HOI,"Hao Island, French Polynesia: Hao"
2172,HOK,"Hooker Creek, Australia: Hooker Creek Airport"
2173,HOL,"Holikachuk, AK: Holikachuk Airport"
2174,HOM,"Homer, AK: Homer Airport"
2175,HON,"Huron, SD: Huron Regional"
2176,HOP,"Hopkinsville, KY: Campbell AAF"
2177,HOQ,"Hof, Germany: Hof Plauen"
2178,HOR,"Horta, Portugal: Horta Airport"
2179,HOT,"Hot Springs, AR: Memorial Field"
2180,HOU,"Houston, TX: William P Hobby"
2181,HOV,"Orsta/Volda, Norway: Hovden"
2182,HOW,"Balboa, Panama: Panama Pacifico International"
2183,HPA,"Lifuka, Tonga: Salote Pilolevu"
2184,HPB,"Hooper Bay, AK: Hooper Bay Airport"
2185,HPH,"Hai Phong, Vietnam: Catbi"
2186,HPN,"White Plains, NY: Westchester County"
2187,HPT,"Hampton, IA: Hampton Municipal"
2188,HPV,"Hanalei, HI: Princeville"
2189,HQM,"Hoquiam, WA: Bowerman"
2190,HRB,"Harbin, China: Taiping"
2191,HRE,"Harare, Zimbabwe: Harare International"
2192,HRG,"Hurghada, Egypt: Hurghada International"
2193,HRK,"Kharkov, Ukraine: Kharkov Airport"
2194,HRL,"Harlingen/San Benito, TX: Valley International"
2195,HRO,"Harrison, AR: Boone County"
2196,HRT,"Harrogate, United Kingdom: Linton-On-Ouse"
2197,HSC,"Shaoguan, China: Shaoguan Airport"
2198,HSH,"Las Vegas, NV: Henderson Executive"
2199,HSI,"Hastings, NE: Hastings Municipal"
2200,HSK,"Huesca, Spain: Huesca Airport"
2201,HSL,"Huslia, AK: Huslia Airport"
2202,HSP,"Hot Springs, VA: Ingalls Field"
2203,HST,"Homestead, FL: Homestead ARB"
2204,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field"
2205,HTA,"Chita, Russia: Kadala"
2206,HTF,"Hatfield, United Kingdom: Hatfield Airport"
2207,HTH,"Hawthorne, NV: Hawthorne Industrial"
2208,HTI,"Hamilton Island, Australia: Hamilton Island Airport"
2209,HTO,"East Hampton, NY: East Hampton Airport"
2210,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field"
2211,HTY,"Hatay, Japan: Hatay Airport"
2212,HTZ,"Hato Corozal, Colombia: Hato Corozal Airport"
2213,HUA,"Huntsville, AL: Redstone AAF"
2214,HUC,"Humacao, PR: Humacao Airport"
2215,HUE,"Humera, Ethiopia: Humera Airport"
2216,HUF,"Terre Haute, IN: Terre Haute International-Hulman Field"
2217,HUG,"Huehuetenango, Guatemala: Huehuetenango Airport"
2218,HUH,"Huahine, French Polynesia: Huahine Fare"
2219,HUI,"Hue, Vietnam: Phubai International"
2220,HUL,"Houlton, ME: Houlton International"
2221,HUM,"Houma, LA: Houma Terrebonne"
2222,HUN,"Hualien, Taiwan: Hualien Airport"
2223,HUS,"Hughes, AK: Hughes Airport"
2224,HUT,"Hutchinson, KS: Hutchinson Municipal"
2225,HUU,"Huanuco, Peru: Alferez FAP David Figueroa Fernandini"
2226,HUV,"Hudiksvall, Sweden: Hudiksvall Airport"
2227,HUX,"Santa Cruz/Huatulco, Mexico: Bahias de Huatulco International"
2228,HUY,"Humberside, United Kingdom: Humberside Airport"
2229,HVA,"Analalava, Madagascar: Analalava Airport"
2230,HVB,"Hervey Bay, Australia: Hervey Bay Airport"
2231,HVC,"Hopkinsville, KY: Hopkinsville-Christian County"
2232,HVN,"New Haven, CT: Tweed New Haven"
2233,HVR,"Havre, MT: Havre City-County"
2234,HVS,"Hartsville, SC: Hartsville Regional"
2235,HWD,"Hayward, CA: Hayward Executive"
2236,HWI,"Hawk Inlet, AK: Hawk Inlet Airport"
2237,HWN,"Hwange, Zimbabwe: Hwange National Park"
2238,HYA,"Hyannis, MA: Barnstable Municipal-Boardman/Polando Field"
2239,HYD,"Hyderabad, India: Rajiv Gandhi International"
2240,HYG,"Hydaburg, AK: Hydaburg Seaplane Base"
2241,HYL,"Hollis, AK: Hollis Seaplane Base"
2242,HYR,"Hayward, WI: Sawyer County"
2243,HYS,"Hays, KS: Hays Regional"
2244,HZH,"Liping City, China: Liping"
2245,HZK,"Husavik, Iceland: Husavik Airport"
2246,HZL,"Hazleton, PA: Hazleton Municipal"
2247,IA1,"Shenandoah, IA: Shenandoah Municipal"
2248,IA2,"Webster City, IA: Webster City Municipal"
2249,IA3,"Red Oak, IA: Red Oak Municipal"
2250,IA4,"Pella, IA: Pella Regional Health Center Heliport"
2251,IAB,"Wichita, KS: McConnell AFB"
2252,IAD,"Washington, DC: Washington Dulles International"
2253,IAG,"Niagara Falls, NY: Niagara Falls International"
2254,IAH,"Houston, TX: George Bush Intercontinental/Houston"
2255,IAM,"In Amenas, Algeria: In Amenas Airport"
2256,IAN,"Kiana, AK: Bob Baker Memorial"
2257,IAR,"Yaroslavl, Russia: Yaroslavl Airport"
2258,IAS,"Iasi, Romania: Iasi Airport"
2259,IBA,"Ibadan, Nigeria: Ibadan Airport"
2260,IBE,"Ibague, Colombia: Perales"
2261,IBR,"Tokyo, Japan: Hyakuri"
2262,IBZ,"Ibiza, Spain: Ibiza Airport"
2263,ICI,"Cicia, Fiji: Cicia Airport"
2264,ICK,"Nieuw Nickerie, Suriname: Nieuw"
2265,ICN,"Seoul, South Korea: Incheon International"
2266,ICT,"Wichita, KS: Wichita Mid-Continent"
2267,ICY,"Icy Bay, AK: Icy Bay Airport"
2268,ID1,"Driggs, ID: Driggs-Reed Memorial"
2269,ID2,"Montpelier, ID: Montpelier Airport"
2270,IDA,"Idaho Falls, ID: Idaho Falls Regional"
2271,IDI,"Indiana, PA: Indiana County"
2272,IDO,"Santa Isabel Do Morro, Brazil: Santa Isabel Do Morro Airport"
2273,IDP,"Independence, KS: Independence Municipal"
2274,IDR,"Indore, India: Indore Airport"
2275,IE1,"Baldonnel, Ireland: Casement"
2276,IEG,"Zielona Gora, Poland: Babimost"
2277,IEV,"Kiev, Ukraine: Zhuliany International"
2278,IFJ,"Isafjordur, Iceland: Isafjordur Airport"
2279,IFL,"Innisfail, Australia: Innisfail Airport"
2280,IFN,"Isfahan, Iran: Shahid Beheshti International"
2281,IFO,"Ivano-Frankovska, Ukraine: Ivano - Frankovska International"
2282,IFP,"Bullhead City, AZ: Laughlin/Bullhead International"
2283,IGA,"Inagua, The Bahamas: Inagua Airport"
2284,IGG,"Igiugig, AK: Igiugig Airport"
2285,IGH,"Ingham, Australia: Ingham Airport"
2286,IGL,"Izmir, Turkey: Cigli"
2287,IGM,"Kingman, AZ: Kingman Airport"
2288,IGN,"Iligan, Philippines: Maria Cristina"
2289,IGO,"Chigorodo, Colombia: Chigorodo Airport"
2290,IGR,"Iguazu, Argentina: Cataratas"
2291,IGS,"Ingolstadt, Germany: Ingolstadt Manching"
2292,IGU,"Iguacu Falls, Brazil: Cataratas International"
2293,IGX,"Chapel Hill, NC: Horace Williams"
2294,IHU,"Ihu, Papua New Guinea: Ihu Airport"
2295,II1,"Rantoul, IL: Rantoul National Aviation Center"
2296,II2,"Chicago/Romeoville, IL: Lewis University"
2297,II3,"De Kalb, IL: De Kalb Taylor Municipal"
2298,II4,"Lincoln, IL: Logan County"
2299,IJU,"Ijui, Brazil: Ijui Airport"
2300,IJX,"Jacksonville, IL: Jacksonville Municipal"
2301,IKA,"Tehran, Iran: Imam Khomaini International"
2302,IKB,"Wilkesboro, NC: Wilkes County"
2303,IKI,"Iki, Japan: Iki Airport"
2304,IKK,"Kankakee, IL: Greater Kankakee"
2305,IKO,"Nikolski, AK: Nikolski AS"
2306,IKT,"Irkutsk, Russia: Irkutsk Airport"
2307,IKV,"Ankeny, IA: Ankeny Regional"
2308,IL1,"Nevatim, Israel: Nevatim AB"
2309,ILE,"Killeen, TX: Skylark Field"
2310,ILG,"Wilmington, DE: New Castle"
2311,ILI,"Iliamna, AK: Iliamna Airport"
2312,ILL,"Willmar, MN: Willmar Municipal"
2313,ILM,"Wilmington, NC: Wilmington International"
2314,ILN,"Wilmington, OH: Wilmington Air Park"
2315,ILO,"Iloilo, Philippines: Iloilo Airport"
2316,ILP,"Ile Des Pins, New Caledonia: Ile Des Pins Moue"
2317,ILQ,"Ilo, Peru: Ilo Airport"
2318,ILR,"Ilorin, Nigeria: Ilorin Airport"
2319,ILY,"Islay, United Kingdom: Islay Airport"
2320,ILZ,"Zilina, Slovakia: Zilina International"
2321,IMF,"Imphal, India: Imphal Airport"
2322,IML,"Imperial, NE: Imperial Municipal"
2323,IMM,"Immokalee, FL: Immokalee Regional"
2324,IMP,"Imperatriz, Brazil: Imperatriz Airport"
2325,IMT,"Iron Mountain/Kingsfd, MI: Ford"
2326,IN1,"Auburn, IN: De Kalb County"
2327,IN2,"Indianapolis, IN: Indianapolis Executive"
2328,IN3,"Indianapolis, IN: Indianapolis Metro"
2329,IN4,"Indianapolis, IN: Eagle Creek Airpark"
2330,IN5,"Hindon, India: Hindon Airport"
2331,INC,"Yinchuan, China: Hedong"
2332,IND,"Indianapolis, IN: Indianapolis International"
2333,INF,"In Guezzam, Algeria: In Guezzam Airport"
2334,ING,"Lago Argentino, Argentina: Lago Argentino Airport"
2335,INH,"Inhambane, Mozambique: Inhambane Airport"
2336,INL,"International Falls, MN: Falls International"
2337,INN,"Innsbruck, Austria: Innsbruck Airport"
2338,INO,"Inongo, Congo (Kinshasa): Inongo Airport"
2339,INR,"Sault Ste. Marie, MI: Kincheloe AFB"
2340,INS,"Indian Springs, NV: Creech AFB"
2341,INT,"Winston-Salem, NC: Smith Reynolds"
2342,INU,"Nauru, Nauru: Nauru Island"
2343,INV,"Inverness, United Kingdom: Inverness Airport"
2344,INW,"Winslow, AZ: Winslow-Lindbergh Regional"
2345,IOA,"Ioannina, Greece: Ioannina Airport"
2346,IOM,"Isle of Man, United Kingdom: Isle of Man Airport"
2347,ION,"Impfondo, Congo (Brazaville): Impfondo Airport"
2348,IOR,"Inishmore, Ireland: Inishmore Airport"
2349,IOS,"Ilheus, Brazil: Bahia-Jorge Amado"
2350,IOU,"Ile Ouen, New Caledonia: Ile Ouen Airport"
2351,IOW,"Iowa City, IA: Iowa City Municipal"
2352,IPC,"Easter Island, Chile: Mataveri International"
2353,IPE,"Ipil, Philippines: Ipil Airport"
2354,IPH,"Ipoh, Malaysia: Ipoh Sultan Azlan Shah"
2355,IPI,"Ipiales, Colombia: San Luis"
2356,IPL,"El Centro, CA: Imperial County"
2357,IPN,"Ipatinga, Brazil: Usiminas"
2358,IPT,"Williamsport, PA: Williamsport Regional"
2359,IQ1,"Al Taqaddum, Iraq: Al Taqaddum AB"
2360,IQ2,"Al Asad, Iraq: Al Asad AB"
2361,IQQ,"Iquique, Chile: Diego Aracena International"
2362,IQT,"Iquitos, Peru: Coronel Francisco Secada Vignetta International"
2363,IRC,"Circle, AK: Circle City"
2364,IRD,"Ishurdi, Bangladesh: Ishurdi Airport"
2365,IRG,"Iron Range, Australia: Iron Range Airport"
2366,IRI,"Iringa, Tanzania: Iringa Airport"
2367,IRJ,"La Rioja, Argentina: Capitan Vicente A Almonacid"
2368,IRK,"Kirksville, MO: Kirksville Regional"
2369,IRO,"Birao, Central African Republic: Birao Airport"
2370,IRP,"Isiro, Congo (Kinshasa): Isiro Airport"
2371,IRS,"Sturgis, MI: Sturgis Airport"
2372,IRV,"Bayou La Batre, AL: Roy E. Ray"
2373,ISA,"Mount Isa, Australia: Mount Isa Airport"
2374,ISB,"Islamabad, Pakistan: Benazir Bhutto International"
2375,ISC,"Scilly Isles, United Kingdom: Scilly Isles Airport"
2376,ISG,"Ishigaki, Japan: Ishigaki Airport"
2377,ISH,"Ischia, Italy: Ischia Airport"
2378,ISI,"Isisford, Australia: Isisford Airport"
2379,ISJ,"Isla Mujeres, Mexico: Isla Mujeres Airport"
2380,ISL,"Isabel Pass, AK: Isabel Pass Airport"
2381,ISM,"Orlando, FL: Kissimmee Gateway"
2382,ISN,"Williston, ND: Sloulin Field International"
2383,ISO,"Kinston, NC: Kinston Regional Jetport at Stallings Field"
2384,ISP,"Islip, NY: Long Island MacArthur"
2385,ISQ,"Manistique, MI: Schoolcraft County"
2386,ISR,"Istres, France: Istres Le Tube"
2387,ISS,"Wiscasset, ME: Wiscasset Airport"
2388,IST,"Istanbul, Turkey: Ataturk"
2389,ISU,"Sulaymaniyah, Iraq: Sulaymaniyah International"
2390,ISW,"Wisconsin Rapids, WI: Alexander Field South Wood County"
2391,IT1,"Amendola, Italy: Amendola Airport"
2392,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional"
2393,ITI,"Itambacuri, Brazil: Itambacuri Airport"
2394,ITJ,"Itajai, Brazil: Navegantes"
2395,ITM,"Osaka, Japan: Osaka International"
2396,ITN,"Itabuna, Brazil: Itabuna Airport"
2397,ITO,"Hilo, HI: Hilo International"
2398,ITQ,"Itaqui, Brazil: Itaqui Airport"
2399,IUD,"Doha, Qatar: Al Udeid AB"
2400,IUE,"Niue Island, Niue: Niue International"
2401,IUS,"Inus, Papua New Guinea: Inus Airport"
2402,IVA,"Ambanja, Madagascar: Ambanja/Ambalavelona"
2403,IVC,"Invercargill, New Zealand: Invercargill Airport"
2404,IVG,"Berane, Montenegro: Berane Airport"
2405,IVL,"Ivalo, Finland: Ivalo Airport"
2406,IVR,"Inverell, Australia: Inverell Airport"
2407,IWA,"Ivanovo, Russia: Ivanovo Airport"
2408,IWD,"Ironwood, MI: Gogebic-Iron County"
2409,IWJ,"Iwami, Japan: Iwami Airport"
2410,IWO,"Iwoto, Japan: Iwoto Airport"
2411,IWS,"Houston, TX: West Houston"
2412,IXA,"Agartala, India: Agartala Airport"
2413,IXB,"Bagdogra, India: Bagdogra Airport"
2414,IXC,"Chandigarh, India: Chandigarh Airport"
2415,IXD,"Allahabad, India: Allahabad Airport"
2416,IXE,"Mangalore, India: Mangalore Airport"
2417,IXG,"Belgaum, India: Belgaum Airport"
2418,IXH,"Kailashahar, India: Kailashahar Airport"
2419,IXI,"Lilabari, India: North Lakhimpur/Lilabari"
2420,IXJ,"Jammu, India: Jammu Airport"
2421,IXK,"Keshod, India: Keshod Airport"
2422,IXL,"Leh, India: Leh Airport"
2423,IXM,"Madurai, India: Madurai Airport"
2424,IXQ,"Kamalpur, India: Kamalpur Airport"
2425,IXR,"Ranchi, India: Ranchi Airport"
2426,IXS,"Silchar, India: Silchar Airport"
2427,IXU,"Aurangabad, India: Aurangabad Airport"
2428,IXW,"Jamshedpur, India: Jamshedpur Airport"
2429,IXY,"Kandla, India: Kandla Airport"
2430,IXZ,"Port Blair, India: Port Blair Airport"
2431,IYK,"Inyokern, CA: Inyokern Airport"
2432,IZM,"Izmir, Turkey: Izmir Metropolitan Area"
2433,IZO,"Izumo, Japan: Izumo Airport"
2434,IZT,"Ixtepec, Mexico: Ixtepec Airport"
2435,JAB,"Jabiru, Australia: Jabiru Airport"
2436,JAC,"Jackson, WY: Jackson Hole"
2437,JAF,"Jaffna, Sri Lanka: Kankesanturai"
2438,JAG,"Jacobabad, Pakistan: Shahbaz AB"
2439,JAI,"Jaipur, India: Jaipur Airport"
2440,JAJ,"Atlanta, GA: Perimeter Mall Helipad"
2441,JAK,"Jacmel, Haiti: Jacmel Airport"
2442,JAL,"Jalapa, Mexico: El Lencero"
2443,JAN,"Jackson/Vicksburg, MS: Jackson Medger Wiley Evers International"
2444,JAO,"Atlanta, GA: Beaver Ruin"
2445,JAV,"Jakobshavn, Greenland: Ilulissat"
2446,JAX,"Jacksonville, FL: Jacksonville International"
2447,JBC,"Boston, MA: Boston City Heliport"
2448,JBK,"Oakland, CA: Berkeley Municipal Heliport"
2449,JBP,"Commerce, CA: Commerce Business Park Heliport"
2450,JBQ,"Santo Domingo, Dominican Republic: Dr. Joaquin Balaguer International"
2451,JBR,"Jonesboro, AR: Jonesboro Municipal"
2452,JCA,"Cannes, France: Croisette Heliport"
2453,JCC,"San Francisco, CA: China Basin Heliport"
2454,JCE,"Oakland, CA: Oakland Convention Center Heliport"
2455,JCH,"Christianshab, Greenland: Christianshab Airport"
2456,JCI,"Olathe, KS: New Century Aircenter"
2457,JCK,"Julia Creek, Australia: Julia Creek Airport"
2458,JDA,"John Day, OR: Grant County Regional/Ogilvie Field"
2459,JDB,"Dallas/Fort Worth, TX: Downtown Heliport"
2460,JDF,"Juiz de Fora, Brazil: Juiz"
2461,JDG,"Seattle, WA: Edgewater Inn Helipad Sea Wash"
2462,JDH,"Jodhpur, India: Jodhpur Airport"
2463,JDM,"Miami, FL: Miami Downtown Heliport"
2464,JDO,"Juazeiro Do Norte, Brazil: Regional de Cariri"
2465,JDT,"Minneapolis, MN: Minneapolis Heliport"
2466,JDX,"Houston, TX: Houston Central Business District Heliport"
2467,JED,"Jeddah, Saudi Arabia: King Abdulaziz International"
2468,JEE,"Jeremie, Haiti: Jeremie Airport"
2469,JEF,"Jefferson City, MO: Jefferson City Memorial"
2470,JER,"Jersey, United Kingdom: Jersey Airport"
2471,JFB,"Seattle, WA: Seattle 1st National.Bank Helipad"
2472,JFK,"New York, NY: John F. Kennedy International"
2473,JFN,"Jefferson, OH: Northeast Ohio Regional"
2474,JFR,"Frederikshab, Greenland: Frederikshaab"
2475,JGA,"Jamnagar, India: Jamnagar Airport"
2476,JGC,"Grand Canyon, AZ: Grand Canyon Heliport"
2477,JGG,"Williamsburg, VA: Williamsburg-Jamestown"
2478,JGL,"Atlanta, GA: Galleria"
2479,JGP,"Houston, TX: Greenway Plaza Heliport"
2480,JGQ,"Houston, TX: Transco Tower Galleria Heliport"
2481,JHB,"Johor Bahru, Malaysia: Senai International"
2482,JHC,"Garden City, NY: Island Heliport"
2483,JHE,"Helsingborg, Sweden: Helsingborg Heliport"
2484,JHM,"Kapalua, HI: Kapalua Airport"
2485,JHS,"Sisimiut, Greenland: Sisimiut Airport"
2486,JHW,"Jamestown, NY: Chautauqua County/Jamestown"
2487,JHY,"Cambridge, MA: Cambridge Airport"
2488,JIB,"Djibouti, Djibouti: Djibouti Ambouli"
2489,JID,"City of Industry, CA: Civic Financial Center Heliport"
2490,JIK,"Ikaria Island, Greece: Ikaria"
2491,JIL,"Jilin, China: Jilin Airport"
2492,JIM,"Jimma, Ethiopia: Aba Segud Negus Wolde Giorg"
2493,JIN,"Jinja, Uganda: Jinja Airport"
2494,JJI,"Juanjui, Peru: Juanjui Airport"
2495,JKG,"Jonkoping, Sweden: Jonkoping Airport"
2496,JKH,"Chios, Greece: Chios Airport"
2497,JKL,"Kalymnos, Greece: Kalymnos Airport"
2498,JKR,"Janakpur, Nepal: Janakpur Airport"
2499,JKT,"Jakarta, Indonesia: Jakarta Metropolitan Area"
2500,JKV,"Jacksonville, TX: Cherokee County"
2501,JLA,"Cooper Lodge, AK: Quartz Creek"
2502,JLN,"Joplin, MO: Joplin Regional"
2503,JLR,"Jabalpur, India: Jabalpur Airport"
2504,JMA,"Houston, TX: Astrodome"
2505,JMB,"Jamba, Angola: Jamba Airport"
2506,JMC,"San Francisco, CA: Marin County Heliport"
2507,JMK,"Mikonos Island, Greece: Mikonos"
2508,JMM,"Malmo, Sweden: Harbour Heliport"
2509,JMN,"Mankato, MN: Downtown Heliport"
2510,JMS,"Jamestown, ND: Jamestown Regional"
2511,JNB,"Johannesburg, South Africa: Oliver Reginald Tambo International"
2512,JNN,"Nanortalik, Greenland: Nanortalik Airport"
2513,JNP,"Newport Beach, CA: Newport Beach Airport"
2514,JNU,"Juneau, AK: Juneau International"
2515,JO1,"Safawi, Jordan: Prince Hasan"
2516,JO2,"Azraq, Jordan: Al Shaheed Mwaffaq Salti Air Base"
2517,JO3,"Azraq, Jordan: Azraq Highway Strip"
2518,JOC,"Santa Ana, CA: Centerport Heliport"
2519,JOE,"Joensuu, Finland: Joensuu Airport"
2520,JOG,"Yogyakarta, Indonesia: Adisutjipto"
2521,JOH,"Port St Johns, South Africa: Port St Johns Airport"
2522,JOI,"Joinville, Brazil: Joinville Airport"
2523,JOL,"Jolo, Philippines: Jolo Airport"
2524,JOM,"Njombe, Tanzania: Njombe Airport"
2525,JON,"Johnston Island, TT: Johnston Atoll"
2526,JOR,"Orange, CA: Orange County Heliport"
2527,JOS,"Jos, Nigeria: Yakubu Gowon"
2528,JP1,"Iwakuni, Japan: Iwakuni MCAS"
2529,JP2,"Okinawa, Japan: Futenma MCAS"
2530,JPA,"Joao Pessoa, Brazil: Presidente Castro Pinto International"
2531,JPB,"New York, NY: Pan Am Building Heliport"
2532,JPR,"Ji Parana, Brazil: Ji Parana Airport"
2533,JPT,"Houston, TX: Park Ten Helipad"
2534,JQF,"Cabarrus, NC: Concord Regional"
2535,JRA,"New York, NY: West 30th Street Heliport"
2536,JRB,"New York, NY: Downtown Manhattan/Wall Street Heliport"
2537,JRC,"Rochester, MN: Appache Heliport"
2538,JRE,"New York, NY: East 60th Street Heliport"
2539,JRF,"Kapolei, HI: Kalaeloa"
2540,JRH,"Jorhat, India: Jorhat Airport"
2541,JRO,"Kilimanjaro, Tanzania: Kilimanjaro International"
2542,JRS,"Jerusalem, Israel: Jerusalem Airport"
2543,JRV,"Ceiba, PR: Jose Aponte de la Torre"
2544,JSE,"Juneau, AK: Juneau Seaplane Base"
2545,JSI,"Skiathos, Greece: Alexandros Papadiamantis"
2546,JSK,"St. Cloud, MN: Crossroads Heliport"
2547,JSO,"Sodertalje, Sweden: Sodertalje Heliport"
2548,JSR,"Jessore, Bangladesh: Jessore Airport"
2549,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County"
2550,JSY,"Syros Island, Greece: Dimitrios Vikelas"
2551,JTR,"Santorini, Greece: Santorini Airport"
2552,JUB,"Juba, South Sudan: Juba Airport"
2553,JUJ,"Jujuy, Argentina: Jujuy Airport"
2554,JUL,"Juliaca, Peru: Juliaca Airport"
2555,JUM,"Jumla, Nepal: Jumla Airport"
2556,JUV,"Upernavik, Greenland: Upernavik Airport"
2557,JVL,"Beloit/Janesville, WI: Southern Wisconsin Regional"
2558,JWH,"Houston, TX: Westchase Heliport"
2559,JWN,"Zanjan, Iran: Zanjan Airport"
2560,JWY,"Midlothian/Waxahachie, TX: Mid Way Regional"
2561,JXN,"Jackson, MI: Jackson County-Reynolds Field"
2562,JYP,"Seattle, WA: Olympic Hotel Helipad Sea Wash"
2563,JYV,"Jyvaskyla, Finland: Jyvaskyla Airport"
2564,JZA,"Newton, MS: James H Easom Field"
2565,JZB,"Orange, MA: Orange Municipal"
2566,JZC,"Stanley, ND: Stanley Municipal"
2567,JZD,"Ganda, Angola: Ganda Airport"
2568,JZE,"Trading Bay, AK: Trading Bay Production"
2569,JZG,"Chamberlain, SD: Chamberlain Municipal"
2570,JZH,"Song Pan, China: Jui Zhai Huang Long"
